Date,Close/Last,Volume,Open,High,Low
11/21/2022,$142.16,161228,$142.78,$142.925,$141.945
11/18/2022,$143.19,130314,$143.08,$143.51,$142.6308
11/17/2022,$142.93,129795,$141.21,$142.96,$141.0996
11/16/2022,$142.12,122266,$143.15,$143.2426,$141.82
11/15/2022,$143.75,183438,$144.68,$144.97,$142.925
11/14/2022,$142.12,191554,$142.28,$143.395,$141.6929
11/11/2022,$143.26,144386,$142.17,$143.46,$141.51
11/10/2022,$140.52,211315,$137.59,$140.57,$137.56
11/09/2022,$134.53,194951,$136.00,$136.10,$134.10
11/08/2022,$137.50,183951,$137.36,$138.65,$136.65
11/07/2022,$137.26,216496,$136.83,$137.53,$135.90
11/04/2022,$137.35,209994,$136.00,$137.68,$135.60
11/03/2022,$135.25,212274,$135.19,$136.28,$134.23
11/02/2022,$135.39,215943,$136.65,$138.20,$135.25
11/01/2022,$135.16,251053,$138.00,$138.00,$134.47
10/31/2022,$138.81,216768,$138.58,$139.32,$137.57
10/28/2022,$139.52,207836,$137.68,$139.79,$137.55
10/27/2022,$136.47,194513,$137.05,$137.7499,$136.39
10/26/2022,$137.93,185610,$136.89,$138.89,$136.83
10/25/2022,$137.07,193083,$135.88,$137.91,$135.7801
10/24/2022,$134.74,188352,$133.63,$135.0995,$133.14
10/21/2022,$133.76,313624,$131.69,$133.92,$131.34
10/20/2022,$133.24,172043,$133.64,$134.80,$132.80
10/19/2022,$132.97,176115,$133.58,$133.8899,$132.0863
10/18/2022,$134.26,350584,$135.26,$135.31,$133.22
10/17/2022,$136.16,206511,$135.85,$136.80,$135.85
10/14/2022,$134.11,303559,$136.40,$136.40,$134.0382
10/13/2022,$136.38,294000,$133.27,$136.80,$132.50
10/12/2022,$135.00,214891,$135.55,$136.31,$135.00
10/11/2022,$135.06,282391,$134.12,$136.85,$134.12
10/10/2022,$134.86,294220,$135.76,$135.76,$134.26
10/07/2022,$135.85,292348,$136.33,$136.84,$135.205
10/06/2022,$136.17,246216,$136.35,$137.12,$136.01
10/05/2022,$138.09,193066,$137.54,$138.52,$136.37
10/04/2022,$139.85,325460,$138.35,$140.18,$138.2686
10/03/2022,$135.59,368819,$134.15,$136.20,$133.80
09/30/2022,$130.29,424944,$134.21,$134.43,$130.07
09/29/2022,$133.76,421077,$135.11,$135.15,$132.545
09/28/2022,$136.89,213092,$134.76,$137.4358,$134.35
09/27/2022,$135.74,303405,$136.89,$137.23,$134.84
09/26/2022,$135.62,265804,$136.13,$137.41,$135.10
09/23/2022,$137.28,475738,$137.60,$137.61,$135.84
09/22/2022,$139.05,388351,$140.72,$141.50,$138.12
09/21/2022,$137.58,238254,$139.50,$140.00,$137.57
09/20/2022,$140.73,276914,$141.60,$142.15,$140.20
09/19/2022,$141.45,238482,$140.12,$141.68,$140.00
09/16/2022,$140.74,212479,$140.32,$141.26,$140.19
09/15/2022,$140.45,239892,$141.16,$142.36,$140.24
09/14/2022,$141.47,199519,$141.54,$142.71,$140.82
09/13/2022,$140.23,265736,$142.49,$142.947,$140.20
09/12/2022,$145.04,228666,$144.66,$145.89,$144.66
09/09/2022,$145.59,159385,$146.03,$146.03,$145.20
09/08/2022,$144.13,264479,$142.61,$144.26,$142.47
09/07/2022,$143.34,311232,$141.99,$143.509,$140.96
09/06/2022,$143.94,232272,$145.00,$145.33,$143.28
09/02/2022,$145.56,189666,$147.55,$147.87,$145.08
09/01/2022,$146.80,268599,$147.61,$147.865,$145.6111
08/31/2022,$149.37,293438,$150.55,$151.04,$149.315
08/30/2022,$150.17,290758,$152.65,$152.77,$149.55
08/29/2022,$151.77,173840,$151.22,$152.4757,$151.20
08/26/2022,$151.77,207526,$155.15,$155.495,$151.731
08/25/2022,$156.00,112884,$155.00,$156.00,$154.53
08/24/2022,$154.50,220615,$153.40,$155.15,$153.21
08/23/2022,$153.48,185602,$153.74,$155.28,$153.48
08/22/2022,$154.32,206018,$155.60,$155.95,$153.95
08/19/2022,$156.46,184333,$157.67,$157.97,$156.12
08/18/2022,$159.13,163409,$159.48,$159.77,$158.78
08/17/2022,$160.77,148133,$160.08,$161.68,$159.81
08/16/2022,$159.42,191545,$159.30,$159.93,$158.58
08/15/2022,$160.46,142386,$160.90,$160.90,$159.42
08/12/2022,$161.31,203720,$160.05,$161.61,$159.24
08/11/2022,$158.60,124556,$158.88,$159.7299,$158.28
08/10/2022,$157.89,243116,$156.00,$158.35,$155.1701
08/09/2022,$152.94,289163,$155.00,$156.00,$152.46
08/08/2022,$156.20,259938,$157.00,$157.285,$156.04
08/05/2022,$157.31,233253,$157.61,$158.0214,$156.25
08/04/2022,$156.66,398509,$157.25,$158.1899,$156.63
08/03/2022,$163.13,190939,$162.84,$163.88,$161.25
08/02/2022,$163.66,215906,$164.30,$165.20,$163.52
08/01/2022,$166.77,248671,$165.58,$167.04,$165.58
07/29/2022,$162.59,293716,$159.95,$162.78,$159.335
07/28/2022,$159.51,176719,$158.70,$159.80,$157.70
07/27/2022,$160.05,129326,$158.93,$160.40,$158.00
07/26/2022,$158.06,154507,$158.81,$159.07,$157.93
07/25/2022,$159.42,111667,$160.05,$160.05,$158.8801
07/22/2022,$160.30,133392,$160.59,$161.165,$159.72
07/21/2022,$159.18,199242,$158.53,$159.42,$158.09
07/20/2022,$157.90,255098,$159.60,$159.68,$157.40
07/19/2022,$160.42,321440,$159.17,$160.54,$158.745
07/18/2022,$156.75,228042,$157.00,$158.13,$156.38
07/15/2022,$156.70,204339,$155.69,$156.85,$154.93
07/14/2022,$153.14,248563,$154.42,$154.42,$152.175
07/13/2022,$155.44,120436,$154.05,$155.97,$153.9101
07/12/2022,$155.43,179420,$154.66,$156.45,$154.53
07/11/2022,$155.17,159743,$156.60,$156.62,$155.03
07/08/2022,$156.76,159136,$156.42,$157.33,$156.20
07/07/2022,$157.15,241763,$155.11,$157.17,$155.02
07/06/2022,$152.83,223528,$153.61,$153.61,$152.14
07/05/2022,$154.67,208561,$153.15,$154.71,$152.60
07/01/2022,$155.47,178273,$152.89,$155.59,$152.82
06/30/2022,$154.17,147296,$153.66,$154.63,$152.395
06/29/2022,$155.67,108300,$156.40,$156.43,$155.2195
06/28/2022,$157.11,225728,$159.26,$160.82,$157.02
06/27/2022,$156.53,207999,$157.69,$157.94,$156.35
06/24/2022,$159.08,178797,$157.88,$159.08,$157.30
06/23/2022,$157.52,176348,$157.85,$158.609,$156.28
06/22/2022,$159.14,166724,$156.93,$160.00,$156.93
06/21/2022,$159.09,319704,$157.32,$159.632,$157.32
06/17/2022,$153.95,397944,$154.15,$154.44,$152.39
06/16/2022,$154.46,461556,$156.44,$156.70,$153.52
06/15/2022,$156.75,210977,$155.09,$157.4272,$154.3101
06/14/2022,$155.16,265939,$155.50,$156.1798,$154.13
06/13/2022,$155.50,339474,$157.60,$157.74,$155.14
06/10/2022,$161.30,241620,$162.50,$162.964,$161.29
06/09/2022,$164.51,126879,$166.03,$166.99,$164.51
06/08/2022,$165.35,179588,$166.45,$166.675,$164.99
06/07/2022,$166.25,192024,$164.81,$166.42,$164.6799
06/06/2022,$165.58,157614,$167.28,$167.4082,$165.32
06/03/2022,$164.81,261836,$166.12,$166.12,$164.105
06/02/2022,$170.24,148317,$169.16,$170.37,$168.17
06/01/2022,$168.70,194141,$169.67,$169.868,$167.4663
05/31/2022,$166.37,253408,$167.21,$167.21,$165.50
05/27/2022,$166.83,229413,$165.42,$166.87,$165.239
05/26/2022,$165.53,233319,$164.00,$166.10,$163.70
05/25/2022,$161.03,255987,$159.65,$161.88,$159.65
05/24/2022,$160.60,221650,$160.44,$161.13,$159.68
05/23/2022,$161.35,250076,$160.57,$162.27,$160.28
05/20/2022,$158.66,422603,$159.19,$160.03,$156.18
05/19/2022,$155.89,492723,$155.26,$157.12,$155.25
05/18/2022,$155.48,342006,$158.44,$158.76,$155.27
05/17/2022,$159.98,273494,$159.13,$160.22,$158.92
05/16/2022,$159.21,201539,$159.43,$160.02,$157.95
05/13/2022,$161.33,246224,$159.95,$162.13,$159.63
05/12/2022,$158.54,517146,$157.20,$159.70,$156.9601
05/11/2022,$157.06,464446,$161.45,$162.27,$157.05
05/10/2022,$166.45,317375,$168.85,$169.70,$165.21
05/09/2022,$168.47,366347,$170.49,$171.40,$168.25
05/06/2022,$173.30,293461,$173.08,$174.31,$171.462
05/05/2022,$169.93,331722,$173.48,$173.83,$168.90
05/04/2022,$174.85,204804,$172.02,$175.14,$170.7011
05/03/2022,$172.06,163584,$170.70,$172.74,$170.70
05/02/2022,$170.69,178566,$170.37,$171.00,$168.34
04/29/2022,$171.00,139174,$172.89,$174.72,$170.77
04/28/2022,$172.97,298324,$170.65,$173.82,$169.1775
04/27/2022,$168.04,204318,$167.50,$169.90,$167.50
04/26/2022,$166.82,293269,$169.56,$170.63,$166.82
04/25/2022,$172.16,185799,$169.98,$172.25,$169.48
04/22/2022,$169.53,185664,$172.47,$172.5806,$169.35
04/21/2022,$173.67,189501,$177.09,$177.43,$173.52
04/20/2022,$175.45,253634,$175.69,$176.88,$174.97
04/19/2022,$171.45,195399,$170.00,$171.65,$169.705
04/18/2022,$170.27,281395,$169.48,$170.89,$169.30
04/14/2022,$167.26,196374,$169.30,$170.50,$167.11
04/13/2022,$168.44,264455,$166.81,$168.84,$166.81
04/12/2022,$165.73,452295,$166.92,$168.12,$165.13
04/11/2022,$169.64,313481,$169.74,$171.46,$168.80
